Close_AAPL,Close_MSI,Close_SBUX
32.41749954223633,60.84000015258789,49.43000030517578
32.56999969482422,60.56999969482422,51.84000015258789
33.162498474121094,60.97999954223633,50.869998931884766
32.63999938964844,60.689998626708984,50.61000061035156
32.15999984741211,59.7400016784668,50.650001525878906
31.287500381469727,59.75,49.58000183105469
32.23749923706055,60.279998779296875,50.290000915527344
32.17499923706055,60.68000030517578,50.45000076293945
31.450000762939453,58.59000015258789,49.40999984741211
31.252500534057617,58.75,48.93000030517578
31.315000534057617,60.0099983215332,49.349998474121094
31.905000686645508,60.59000015258789,49.779998779296875
31.579999923706055,59.79999923706055,49.5
31.467500686645508,59.41999816894531,49.709999084472656
31.502500534057617,59.25,49.59000015258789
32.23749923706055,59.790000915527344,50.560001373291016
32.192501068115234,59.29999923706055,50.79999923706055
32.54750061035156,60.119998931884766,51.18000030517578
32.51750183105469,59.79999923706055,51.41999816894531
32.51499938964844,59.79999923706055,51.029998779296875
32.84749984741211,59.790000915527344,51.33000183105469
33.1349983215332,59.65999984741211,51.47999954223633
32.404998779296875,59.11000061035156,50.84000015258789
33.0099983215332,59.060001373291016,51.59000015258789
32.94499969482422,59.630001068115234,51.810001373291016
32.56999969482422,59.0,51.959999084472656
32.6349983215332,59.650001525878906,52.220001220703125
32.4900016784668,59.189998626708984,51.72999954223633
32.529998779296875,59.47999954223633,52.119998931884766
32.34000015258789,58.79999923706055,51.720001220703125
32.162498474121094,58.61000061035156,52.189998626708984
31.950000762939453,58.08000183105469,51.529998779296875
31.854999542236328,57.900001525878906,51.540000915527344
32.220001220703125,58.4900016784668,52.689998626708984
32.147499084472656,58.54999923706055,52.4900016784668
31.792499542236328,57.650001525878906,52.630001068115234
31.729999542236328,57.95000076293945,52.27000045776367
31.899999618530273,58.18000030517578,52.970001220703125
31.825000762939453,57.970001220703125,53.2400016784668
31.969999313354492,58.38999938964844,54.11000061035156
31.649999618530273,58.04999923706055,53.93000030517578
31.90250015258789,59.220001220703125,53.900001525878906
31.75749969482422,59.119998931884766,54.119998931884766
32.02750015258789,58.290000915527344,53.709999084472656
31.875,58.349998474121094,54.06999969482422
31.6875,58.380001068115234,54.619998931884766
31.13249969482422,57.13999938964844,53.54999923706055
31.357500076293945,57.34000015258789,53.619998931884766
31.649999618530273,57.599998474121094,53.88999938964844
31.610000610351562,57.5099983215332,54.2400016784668
31.5,57.220001220703125,54.310001373291016
31.422500610351562,57.4900016784668,54.380001068115234
30.642499923706055,56.790000915527344,53.38999938964844
30.017499923706055,56.939998626708984,54.04999923706055
30.81999969482422,57.47999954223633,54.56999969482422
31.415000915527344,58.43000030517578,55.70000076293945
31.40250015258789,58.599998474121094,55.75
31.704999923706055,58.88999938964844,55.34000015258789
32.127498626708984,59.290000915527344,55.7400016784668
32.404998779296875,58.849998474121094,55.689998626708984
33.01750183105469,59.400001525878906,56.209999084472656
32.6875,59.56999969482422,56.20000076293945
31.30500030517578,59.349998474121094,56.689998626708984
31.290000915527344,58.849998474121094,56.560001373291016
31.125,59.5,57.290000915527344
30.6924991607666,58.709999084472656,56.97999954223633
30.844999313354492,59.11000061035156,57.13999938964844
30.747499465942383,59.58000183105469,57.5099983215332
30.592500686645508,59.86000061035156,58.060001373291016
30.325000762939453,60.15999984741211,57.93000030517578
29.610000610351562,59.7599983215332,58.189998626708984
28.65999984741211,60.220001220703125,58.70000076293945
28.850000381469727,64.04000091552734,59.0099983215332
28.782499313354492,63.79999923706055,57.22999954223633
28.8799991607666,64.19000244140625,57.20000076293945
29.93000030517578,63.9900016784668,56.27000045776367
28.372499465942383,63.349998474121094,56.349998474121094
28.809999465942383,64.5999984741211,56.380001068115234
28.787500381469727,64.33999633789062,56.849998474121094
28.989999771118164,64.9800033569336,57.099998474121094
29.290000915527344,65.2699966430664,57.7400016784668
29.125,65.7699966430664,57.83000183105469
28.752500534057617,65.3499984741211,57.59000015258789
28.162500381469727,63.88999938964844,55.810001373291016
26.440000534057617,62.45000076293945,52.84000015258789
25.780000686645508,60.790000915527344,50.34000015258789
25.934999465942383,60.439998626708984,51.09000015258789
27.422500610351562,63.13999938964844,53.959999084472656
28.229999542236328,64.29000091552734,55.95000076293945
28.322500228881836,64.55000305175781,55.630001068115234
28.190000534057617,64.81999969482422,54.709999084472656
26.93000030517578,63.849998474121094,53.5
28.084999084472656,64.72000122070312,55.2599983215332
27.592500686645508,65.11000061035156,54.689998626708984
27.3174991607666,66.30999755859375,54.279998779296875
28.077499389648438,69.61000061035156,55.209999084472656
27.537500381469727,68.30000305175781,54.689998626708984
28.142499923706055,69.08999633789062,55.369998931884766
28.552499771118164,67.08000183105469,56.529998779296875
28.827499389648438,66.83999633789062,56.290000915527344
29.06999969482422,67.1500015258789,56.90999984741211
29.102500915527344,67.47000122070312,57.2599983215332
28.479999542236328,67.02999877929688,57.279998779296875
28.362499237060547,67.08999633789062,56.84000015258789
28.802499771118164,67.05000305175781,57.540000915527344
28.350000381469727,66.58000183105469,57.119998931884766
28.579999923706055,67.80000305175781,57.790000915527344
28.75,67.91000366210938,58.369998931884766
28.677499771118164,69.19999694824219,57.9900016784668
28.110000610351562,67.93000030517578,55.77000045776367
27.264999389648438,67.44999694824219,55.720001220703125
27.575000762939453,68.37999725341797,56.84000015258789
27.395000457763672,67.76000213623047,57.47999954223633
27.594999313354492,68.4000015258789,58.08000183105469
27.69499969482422,69.75,59.040000915527344
27.827499389648438,69.19000244140625,58.689998626708984
27.69499969482422,69.79000091552734,58.779998779296875
27.375,69.5,59.459999084472656
28.030000686645508,68.77999877929688,60.06999969482422
27.899999618530273,69.43000030517578,60.540000915527344
27.947500228881836,69.04000091552734,60.15999984741211
27.552499771118164,68.69999694824219,58.81999969482422
27.96500015258789,69.2699966430664,59.689998626708984
27.760000228881836,69.26000213623047,59.93000030517578
27.9325008392334,69.02999877929688,60.970001220703125
28.4424991607666,69.4800033569336,60.880001068115234
28.440000534057617,69.47000122070312,60.529998779296875
28.875,70.4800033569336,61.4900016784668
29.770000457763672,70.4800033569336,62.61000061035156
28.81999969482422,70.05000305175781,63.43000030517578
28.637500762939453,69.95999908447266,62.709999084472656
29.8174991607666,70.37000274658203,63.5099983215332
30.13249969482422,70.12999725341797,62.5
29.875,69.97000122070312,62.56999969482422
30.295000076293945,70.7300033569336,62.2400016784668
30.642499923706055,71.36000061035156,62.79999923706055
30.5,65.23999786376953,61.959999084472656
30.229999542236328,67.4000015258789,62.279998779296875
30.264999389648438,68.01000213623047,61.970001220703125
30.142499923706055,68.19999694824219,61.34000015258789
29.1924991607666,68.33999633789062,62.18000030517578
29.02750015258789,70.0199966430664,61.869998931884766
28.93000030517578,69.44000244140625,61.06999969482422
28.084999084472656,69.02999877929688,59.7400016784668
28.545000076293945,70.0199966430664,60.68000030517578
28.422500610351562,71.05000305175781,60.54999923706055
29.322500228881836,71.9800033569336,61.79999923706055
29.69499969482422,72.44999694824219,61.459999084472656
29.825000762939453,72.19000244140625,61.9900016784668
29.4375,72.23999786376953,62.63999938964844
29.719999313354492,71.95999908447266,61.959999084472656
29.50749969482422,71.83000183105469,62.189998626708984
29.452499389648438,72.0199966430664,62.18000030517578
29.575000762939453,71.77999877929688,61.38999938964844
29.334999084472656,72.05000305175781,61.369998931884766
29.06999969482422,71.88999938964844,61.220001220703125
28.799999237060547,71.08000183105469,59.54999923706055
29.75749969482422,72.11000061035156,61.75
29.56999969482422,70.37999725341797,61.88999938964844
29.5575008392334,69.75,62.15999984741211
28.905000686645508,69.30999755859375,61.18000030517578
29.042499542236328,69.37000274658203,61.869998931884766
28.295000076293945,68.61000061035156,59.81999969482422
28.1200008392334,68.13999938964844,59.91999816894531
27.622499465942383,69.12999725341797,59.97999954223633
27.834999084472656,69.5199966430664,60.349998474121094
27.2450008392334,68.55999755859375,59.52000045776367
26.50749969482422,67.58000183105469,58.619998931884766
26.832500457763672,68.02999877929688,59.540000915527344
26.8075008392334,68.87000274658203,59.9900016784668
27.15250015258789,69.20999908447266,60.34000015258789
27.00749969482422,69.05999755859375,60.31999969482422
26.704999923706055,69.18000030517578,60.189998626708984
27.184999465942383,69.63999938964844,61.130001068115234
26.829999923706055,69.30000305175781,60.81999969482422
26.315000534057617,68.44999694824219,60.029998779296875
26.337499618530273,67.12999725341797,58.2599983215332
25.677499771118164,66.38999938964844,58.650001525878906
25.174999237060547,65.43000030517578,58.130001068115234
24.112499237060547,64.11000061035156,56.689998626708984
24.239999771118164,64.25,56.630001068115234
24.63249969482422,64.37000274658203,57.81999969482422
24.989999771118164,64.91000366210938,59.459999084472656
24.34749984741211,63.369998931884766,57.869998931884766
24.8799991607666,63.11000061035156,58.97999954223633
24.282499313354492,61.59000015258789,58.0
24.165000915527344,61.130001068115234,58.54999923706055
24.197500228881836,60.36000061035156,56.91999816894531
24.075000762939453,60.81999969482422,59.029998779296875
25.354999542236328,62.040000915527344,59.16999816894531
24.860000610351562,62.41999816894531,57.709999084472656
24.997499465942383,63.15999984741211,58.61000061035156
23.354999542236328,64.80000305175781,57.630001068115234
23.522499084472656,64.73999786376953,59.290000915527344
24.334999084472656,66.7699966430664,60.77000045776367
24.107500076293945,66.8499984741211,61.400001525878906
23.6200008392334,64.31999969482422,60.70000076293945
24.087499618530273,64.87999725341797,59.529998779296875
24.149999618530273,64.25,58.290000915527344
23.5049991607666,62.81999969482422,54.4900016784668
23.752500534057617,62.09000015258789,54.13999938964844
23.747499465942383,62.2400016784668,54.41999816894531
23.5674991607666,60.970001220703125,55.13999938964844
23.424999237060547,60.52000045776367,54.91999816894531
23.497499465942383,61.779998779296875,55.86000061035156
24.15999984741211,63.41999816894531,56.40999984741211
24.530000686645508,65.05000305175781,57.630001068115234
24.065000534057617,64.77999877929688,56.959999084472656
24.010000228881836,66.0,57.66999816894531
24.219999313354492,66.75,58.869998931884766
23.672500610351562,70.77999877929688,58.459999084472656
24.024999618530273,72.83999633789062,58.11000061035156
24.190000534057617,74.05999755859375,58.75
24.227500915527344,74.86000061035156,58.34000015258789
24.172500610351562,73.48999786376953,58.209999084472656
25.13249969482422,71.19000244140625,60.040000915527344
25.1875,71.27999877929688,59.560001373291016
25.375,71.25,59.040000915527344
25.752500534057617,70.94999694824219,58.70000076293945
25.467500686645508,71.01000213623047,58.0
25.25749969482422,71.0999984741211,57.599998474121094
25.280000686645508,71.4800033569336,57.06999969482422
25.292499542236328,71.22000122070312,57.52000045776367
25.565000534057617,71.19999694824219,57.59000015258789
25.6299991607666,71.83000183105469,58.650001525878906
26.145000457763672,71.97000122070312,59.08000183105469
26.49250030517578,72.23999786376953,59.66999816894531
26.450000762939453,72.83000183105469,59.54999923706055
26.479999542236328,72.58999633789062,59.70000076293945
26.477500915527344,73.12000274658203,59.099998474121094
26.68000030517578,73.70999908447266,59.380001068115234
26.532499313354492,73.1500015258789,58.83000183105469
26.417499542236328,72.58999633789062,58.36000061035156
26.297500610351562,73.37000274658203,58.959999084472656
26.920000076293945,74.08999633789062,59.54999923706055
27.389999389648438,74.88999938964844,60.0099983215332
27.247499465942383,75.69999694824219,59.70000076293945
27.497499465942383,76.11000061035156,61.02000045776367
27.780000686645508,76.31999969482422,60.25
27.452499389648438,75.70999908447266,60.040000915527344
27.739999771118164,76.08999633789062,60.83000183105469
27.135000228881836,74.98999786376953,61.16999816894531
27.165000915527344,75.23999786376953,61.040000915527344
27.2549991607666,74.87999725341797,60.900001525878906
27.610000610351562,75.04000091552734,59.5
28.010000228881836,75.37000274658203,60.209999084472656
28.024999618530273,75.30999755859375,60.130001068115234
27.462499618530273,75.63999938964844,60.5099983215332
26.8700008392334,75.69000244140625,60.88999938964844
26.727500915527344,75.97000122070312,60.900001525878906
26.782499313354492,75.55000305175781,60.900001525878906
26.49250030517578,74.98999786376953,60.63999938964844
26.420000076293945,75.55999755859375,57.68000030517578
26.270000457763672,75.51000213623047,57.77000045776367
26.087499618530273,75.9000015258789,57.720001220703125
24.454999923706055,76.04000091552734,56.900001525878906
23.707500457763672,75.33999633789062,56.41999816894531
23.434999465942383,75.19000244140625,56.22999954223633
23.40999984741211,76.0,57.36000061035156
23.795000076293945,74.95999908447266,56.25
23.547500610351562,74.22000122070312,56.38999938964844
23.309999465942383,74.25,56.25
23.18000030517578,70.54000091552734,56.310001373291016
23.197500228881836,70.81999969482422,56.63999938964844
23.354999542236328,71.05000305175781,57.4900016784668
23.127500534057617,70.06999969482422,56.22999954223633
22.584999084472656,71.11000061035156,56.29999923706055
22.6299991607666,70.62000274658203,55.81999969482422
23.469999313354492,70.83000183105469,55.529998779296875
23.372499465942383,69.88999938964844,54.880001068115234
23.639999389648438,69.45999908447266,54.79999923706055
23.549999237060547,68.72000122070312,54.54999923706055
23.80500030517578,68.75,54.619998931884766
24.107500076293945,68.77999877929688,54.599998474121094
24.475000381469727,69.68000030517578,55.439998626708984
24.905000686645508,69.3499984741211,55.150001525878906
25.102500915527344,69.4000015258789,55.290000915527344
25.087499618530273,69.5,55.150001525878906
24.96500015258789,69.2699966430664,54.88999938964844
24.614999771118164,69.05999755859375,54.81999969482422
24.43000030517578,68.80000305175781,54.619998931884766
24.479999542236328,68.47000122070312,54.61000061035156
24.657499313354492,68.7699966430664,55.59000015258789
24.75749969482422,68.16000366210938,55.29999923706055
24.735000610351562,69.05000305175781,55.220001220703125
24.912500381469727,68.55999755859375,55.58000183105469
24.707500457763672,67.44000244140625,54.869998931884766
24.334999084472656,66.81999969482422,55.040000915527344
24.364999771118164,67.23999786376953,55.56999969482422
24.28499984741211,67.54000091552734,55.349998474121094
24.387500762939453,67.80000305175781,55.529998779296875
23.832500457763672,67.33000183105469,55.310001373291016
23.774999618530273,68.3499984741211,55.380001068115234
23.977500915527344,67.80999755859375,55.810001373291016
23.887500762939453,67.43000030517578,55.61000061035156
24.024999618530273,68.01000213623047,56.130001068115234
23.350000381469727,64.7300033569336,54.68000030517578
23.010000228881836,63.08000183105469,53.689998626708984
23.397499084472656,63.689998626708984,54.849998474121094
23.600000381469727,64.55000305175781,56.7400016784668
23.899999618530273,65.97000122070312,57.119998931884766
23.97249984741211,66.01000213623047,56.9900016784668
23.747499465942383,64.7699966430664,56.77000045776367
23.88249969482422,65.30000305175781,56.75
23.985000610351562,65.05000305175781,56.90999984741211
24.170000076293945,66.37999725341797,56.5099983215332
24.2450008392334,66.62000274658203,56.31999969482422
24.354999542236328,67.4000015258789,57.47999954223633
24.217500686645508,67.45999908447266,56.47999954223633
24.697500228881836,67.58000183105469,57.59000015258789
24.69499969482422,67.4000015258789,57.40999984741211
24.957500457763672,67.55000305175781,56.91999816894531
24.967500686645508,67.5,56.7599983215332
24.989999771118164,67.93000030517578,57.540000915527344
24.857500076293945,67.55000305175781,57.599998474121094
24.665000915527344,68.25,57.900001525878906
24.334999084472656,68.08999633789062,57.95000076293945
24.167499542236328,68.41999816894531,58.310001373291016
25.737499237060547,69.26000213623047,57.849998474121094
26.084999084472656,69.58000183105469,58.209999084472656
26.052499771118164,69.37999725341797,58.04999923706055
26.512500762939453,69.62999725341797,57.630001068115234
26.1200008392334,68.83999633789062,56.72999954223633
26.447500228881836,69.29000091552734,55.939998626708984
26.467500686645508,70.23999786376953,55.41999816894531
26.8700008392334,73.5,55.900001525878906
27.092500686645508,73.93000030517578,55.36000061035156
27.202499389648438,74.27999877929688,55.20000076293945
27.0,74.27999877929688,55.619998931884766
26.982500076293945,75.5199966430664,55.470001220703125
27.045000076293945,74.54000091552734,55.470001220703125
27.3700008392334,75.44000244140625,55.25
27.344999313354492,75.58000183105469,55.369998931884766
27.30500030517578,75.68000030517578,55.79999923706055
27.270000457763672,75.98999786376953,55.529998779296875
27.34000015258789,76.33999633789062,54.939998626708984
27.127500534057617,76.48999786376953,55.849998474121094
27.212499618530273,76.98999786376953,56.400001525878906
27.00749969482422,77.12000274658203,57.09000015258789
26.892499923706055,77.18000030517578,57.290000915527344
26.735000610351562,77.19999694824219,57.290000915527344
26.704999923706055,77.29000091552734,56.79999923706055
26.5,77.51000213623047,56.400001525878906
26.524999618530273,76.98999786376953,56.22999954223633
26.6825008392334,76.80000305175781,56.310001373291016
26.9325008392334,77.94999694824219,56.18000030517578
26.924999237060547,78.31999969482422,56.02000045776367
27.09000015258789,78.08000183105469,56.31999969482422
26.3799991607666,77.37000274658203,55.29999923706055
25.782499313354492,76.6500015258789,54.349998474121094
26.360000610351562,77.2300033569336,54.709999084472656
26.987499237060547,76.08999633789062,53.97999954223633
27.9424991607666,75.47000122070312,53.900001525878906
28.892499923706055,76.04000091552734,54.11000061035156
28.729999542236328,75.62999725341797,53.7400016784668
28.395000457763672,75.76000213623047,53.0099983215332
28.392499923706055,75.20999908447266,53.29999923706055
28.387500762939453,75.7300033569336,53.97999954223633
28.655000686645508,76.19000244140625,54.38999938964844
28.177499771118164,76.11000061035156,54.43000030517578
28.219999313354492,75.94999694824219,54.040000915527344
28.272499084472656,76.31999969482422,54.189998626708984
28.487499237060547,76.79000091552734,53.97999954223633
28.045000076293945,77.20999908447266,53.45000076293945
28.262500762939453,76.27999877929688,54.13999938964844
28.1299991607666,75.25,53.84000015258789
28.25,74.41999816894531,53.529998779296875
28.262500762939453,74.3499984741211,53.349998474121094
28.47249984741211,74.63999938964844,53.13999938964844
28.514999389648438,74.4800033569336,53.459999084472656
29.012500762939453,74.66999816894531,53.29999923706055
29.075000762939453,73.5,52.91999816894531
29.334999084472656,73.76000213623047,53.15999984741211
29.2450008392334,73.05999755859375,52.95000076293945
29.407499313354492,73.58000183105469,53.08000183105469
29.387500762939453,73.12999725341797,52.7599983215332
29.36750030517578,73.80000305175781,52.61000061035156
29.280000686645508,73.80000305175781,53.150001525878906
29.264999389648438,73.56999969482422,53.59000015258789
29.149999618530273,73.62000274658203,53.630001068115234
29.412500381469727,74.48999786376953,54.18000030517578
29.5625,74.16000366210938,53.66999816894531
28.897499084472656,73.58000183105469,53.630001068115234
28.6200008392334,73.4800033569336,53.59000015258789
28.43000030517578,72.83000183105469,53.529998779296875
28.385000228881836,72.58000183105469,53.06999969482422
27.872499465942383,72.31999969482422,52.5
27.897499084472656,71.56999969482422,52.97999954223633
27.457500457763672,71.29000091552734,51.77000045776367
27.209999084472656,75.9000015258789,52.75
27.602500915527344,77.70999908447266,54.4900016784668
27.764999389648438,78.55999755859375,54.619998931884766
27.719999313354492,78.95999908447266,54.58000183105469
26.947500228881836,79.19000244140625,53.56999969482422
27.107500076293945,80.37999725341797,53.93000030517578
26.427499771118164,80.5999984741211,54.220001220703125
26.77750015258789,81.80000305175781,54.59000015258789
27.497499465942383,80.51000213623047,55.439998626708984
27.487499237060547,80.3499984741211,55.849998474121094
27.514999389648438,79.9800033569336,55.77000045776367
27.9325008392334,79.83000183105469,56.099998474121094
27.950000762939453,80.30999755859375,57.119998931884766
27.8075008392334,80.26000213623047,57.59000015258789
27.947500228881836,80.9800033569336,57.43000030517578
27.892499923706055,80.86000061035156,57.59000015258789
27.864999771118164,81.11000061035156,58.16999816894531
27.6299991607666,80.25,57.970001220703125
27.372499465942383,79.19000244140625,58.5099983215332
27.475000381469727,79.5,57.209999084472656
27.27750015258789,80.91999816894531,57.5
27.487499237060547,82.22000122070312,57.439998626708984
27.75749969482422,83.2699966430664,58.7599983215332
28.030000686645508,83.30000305175781,58.650001525878906
28.487499237060547,82.79000091552734,58.75
28.325000762939453,82.5999984741211,58.77000045776367
28.797500610351562,83.23999786376953,59.310001373291016
28.797500610351562,82.9000015258789,58.75
28.954999923706055,83.45999908447266,57.709999084472656
28.99250030517578,83.4000015258789,57.65999984741211
29.15999984741211,83.93000030517578,57.650001525878906
29.237499237060547,83.76000213623047,57.70000076293945
29.264999389648438,84.0,57.439998626708984
29.072500228881836,83.72000122070312,57.11000061035156
29.1299991607666,83.41000366210938,57.0099983215332
29.315000534057617,83.5199966430664,56.86000061035156
29.190000534057617,82.86000061035156,56.349998474121094
29.1825008392334,82.87000274658203,56.31999969482422
28.954999923706055,82.88999938964844,55.52000045776367
29.037500381469727,83.5999984741211,55.349998474121094
29.0049991607666,83.48999786376953,55.9900016784668
29.15250015258789,82.63999938964844,56.459999084472656
29.477500915527344,82.88999938964844,57.130001068115234
29.747499465942383,83.0199966430664,58.20000076293945
29.77750015258789,82.62999725341797,57.880001068115234
29.9375,82.87999725341797,58.099998474121094
29.8125,82.18000030517578,58.029998779296875
29.760000228881836,82.2699966430664,57.849998474121094
30.0,80.7300033569336,58.0
29.997499465942383,81.6500015258789,58.45000076293945
29.94499969482422,81.86000061035156,57.88999938964844
30.0,82.36000061035156,57.65999984741211
30.020000457763672,82.44000244140625,57.7599983215332
29.99250030517578,84.3499984741211,58.439998626708984
30.469999313354492,85.29000091552734,58.70000076293945
30.485000610351562,83.36000061035156,58.459999084472656
30.487499237060547,82.9800033569336,56.119998931884766
30.407499313354492,81.69999694824219,55.900001525878906
30.337499618530273,80.70999908447266,55.220001220703125
32.1875,80.02999877929688,53.900001525878906
32.13249969482422,81.0,53.869998931884766
32.27000045776367,81.5999984741211,55.060001373291016
32.5724983215332,81.7300033569336,55.72999954223633
32.88249969482422,77.33999633789062,55.2400016784668
33.0099983215332,78.25,55.220001220703125
33.10499954223633,77.80999755859375,55.810001373291016
33.029998779296875,78.37000274658203,56.220001220703125
33.3224983215332,78.4800033569336,56.11000061035156
33.755001068115234,78.68000030517578,56.58000183105469
33.877498626708984,79.4000015258789,56.86000061035156
33.837501525878906,78.66000366210938,56.72999954223633
33.93000030517578,79.30999755859375,57.349998474121094
34.17499923706055,80.1500015258789,57.540000915527344
34.27750015258789,79.6500015258789,57.56999969482422
34.13249969482422,79.36000061035156,57.63999938964844
34.165000915527344,80.2699966430664,57.47999954223633
34.23249816894531,79.27999877929688,56.779998779296875
34.247501373291016,78.97000122070312,56.869998931884766
34.9474983215332,79.9800033569336,57.13999938964844
34.7400016784668,80.0199966430664,57.119998931884766
34.94499969482422,80.55000305175781,57.099998474121094
34.834999084472656,79.97000122070312,56.68000030517578
34.880001068115234,79.66000366210938,56.20000076293945
34.75,80.19999694824219,55.7400016784668
34.66999816894531,81.37000274658203,55.189998626708984
34.78499984741211,82.0999984741211,54.529998779296875
34.79999923706055,81.6500015258789,54.630001068115234
34.747501373291016,83.36000061035156,54.27000045776367
35.1150016784668,85.23999786376953,54.540000915527344
35.17250061035156,85.1500015258789,54.79999923706055
34.997501373291016,84.72000122070312,55.779998779296875
35.3650016784668,84.30000305175781,55.810001373291016
34.959999084472656,83.76000213623047,55.540000915527344
35.35499954223633,83.58999633789062,55.88999938964844
35.22999954223633,83.73999786376953,55.849998474121094
35.15999984741211,83.66999816894531,56.810001373291016
35.220001220703125,84.0,57.22999954223633
35.95000076293945,84.0,57.349998474121094
36.029998779296875,84.12999725341797,57.540000915527344
35.98249816894531,84.87000274658203,58.15999984741211
35.915000915527344,86.22000122070312,58.38999938964844
35.92499923706055,84.83000183105469,58.439998626708984
36.192501068115234,84.5199966430664,58.31999969482422
36.005001068115234,83.83000183105469,58.220001220703125
35.915000915527344,84.19999694824219,57.91999816894531
35.834999084472656,84.25,58.02000045776367
35.79249954223633,83.70999908447266,57.95000076293945
35.407501220703125,83.44999694824219,57.880001068115234
35.45000076293945,82.83999633789062,57.58000183105469
35.26250076293945,82.33999633789062,57.5099983215332
35.45750045776367,83.08000183105469,58.08000183105469
35.29999923706055,82.63999938964844,58.349998474121094
35.16999816894531,83.37000274658203,59.040000915527344
35.61000061035156,84.0999984741211,60.08000183105469
35.567501068115234,83.72000122070312,60.61000061035156
35.90999984741211,84.72000122070312,61.11000061035156
36.13249969482422,85.38999938964844,60.959999084472656
35.91999816894531,85.37999725341797,61.560001373291016
35.9474983215332,86.06999969482422,61.29999923706055
35.912498474121094,85.97000122070312,60.060001373291016
36.64500045776367,86.16000366210938,60.18000030517578
36.877498626708984,85.91999816894531,60.5
36.76499938964844,86.37000274658203,60.59000015258789
36.63249969482422,86.0999984741211,60.83000183105469
37.2400016784668,84.44000244140625,60.95000076293945
38.252498626708984,83.58999633789062,60.939998626708984
38.497501373291016,84.7699966430664,60.97999954223633
38.314998626708984,85.7699966430664,60.65999984741211
38.48749923706055,85.36000061035156,60.27000045776367
39.025001525878906,84.20999908447266,59.93000030517578
38.92499923706055,84.4800033569336,60.45000076293945
