aapl-close,msi-close,sbux-close,aapl-open,msi-open,sbux-open
28.892780303955078,59.36669158935547,43.2348518371582,31.012500762939453,65.8499984741211,48.02000045776367
28.449222564697266,59.61707305908203,42.658260345458984,31.522499084472656,66.25,47.834999084472656
28.408071517944336,59.61707305908203,41.9014892578125,31.204999923706055,66.66000366210938,47.13999938964844
28.652708053588867,55.89714050292969,42.518619537353516,31.25749969482422,66.66999816894531,46.709999084472656
29.116844177246094,54.97611999511719,42.577178955078125,31.11750030517578,62.09000015258789,46.92499923706055
28.810468673706055,55.432159423828125,42.374481201171875,31.90999984741211,61.47999954223633,47.20500183105469
28.716732025146484,55.81666564941406,42.89701843261719,31.462499618530273,61.900001525878906,46.91999816894531
28.936214447021484,55.727237701416016,43.207828521728516,31.462499618530273,62.27000045776367,47.650001525878906
29.059680938720703,55.91503143310547,43.39701843261719,31.487499237060547,62.25,48.599998474121094
29.00252342224121,55.41427230834961,43.69431686401367,32.092498779296875,62.529998779296875,48.560001373291016
28.876771926879883,55.36062240600586,43.514129638671875,31.75,62.0099983215332,48.52000045776367
28.986515045166016,55.28013610839844,43.3699951171875,31.602500915527344,61.959999084472656,48.810001373291016
28.847049713134766,55.31591033935547,43.46910095214844,31.56999969482422,61.709999084472656,48.22999954223633
28.522384643554688,54.260738372802734,42.90150833129883,31.387500762939453,61.5099983215332,47.900001525878906
29.173999786376953,54.689964294433594,43.21683120727539,31.392499923706055,61.02000045776367,47.900001525878906
29.016244888305664,54.931396484375,43.57719802856445,32.025001525878906,61.34000015258789,48.349998474121094
29.407215118408203,55.07447814941406,43.5501708984375,31.747499465942383,61.61000061035156,48.5
29.647281646728516,54.40380096435547,44.53216552734375,32.07500076293945,61.18000030517578,48.54999923706055
29.786746978759766,54.16237258911133,46.70337677001953,32.622501373291016,61.11000061035156,51.31999969482422
30.328609466552734,54.52899932861328,45.82949447631836,33.07749938964844,60.849998474121094,51.810001373291016
29.85076141357422,54.26968002319336,45.59524917602539,33.6150016784668,60.970001220703125,50.599998474121094
29.411785125732422,53.42018127441406,45.631290435791016,32.540000915527344,60.5,50.41999816894531
28.613842010498047,53.42912292480469,44.66730880737305,32.15999984741211,59.45000076293945,50.630001068115234
29.48265838623047,53.90305709838867,45.30696105957031,31.524999618530273,60.119998931884766,49.95000076293945
29.425500869750977,54.260738372802734,45.45110321044922,32.375,60.369998931884766,50.29999923706055
28.76245880126953,52.391845703125,44.65577697753906,32.037498474121094,59.619998931884766,49.939998626708984
28.58183479309082,52.534912109375,44.22195816040039,31.639999389648438,60.34000015258789,49.68000030517578
28.75861930847168,53.661617279052734,44.60154724121094,31.1924991607666,59.290000915527344,48.7400016784668
29.300458908081055,54.18026351928711,44.99016571044922,31.670000076293945,60.560001373291016,49.9900016784668
29.00198745727539,53.47383117675781,44.73711395263672,31.84749984741211,60.470001220703125,49.709999084472656
28.8986759185791,53.134029388427734,44.926902770996094,31.399999618530273,59.43000030517578,49.150001525878906
28.930809020996094,52.98200607299805,44.81846237182617,31.537500381469727,59.45000076293945,49.849998474121094
29.605806350708008,53.46489715576172,45.69512176513672,31.852500915527344,59.619998931884766,49.97999954223633
29.56448745727539,53.0267219543457,45.91203308105469,32.26750183105469,59.790000915527344,50.790000915527344
29.890506744384766,53.75998306274414,46.255470275878906,32.095001220703125,59.220001220703125,50.650001525878906
29.862958908081055,53.47383117675781,46.47236633300781,32.67250061035156,60.349998474121094,51.47999954223633
29.860654830932617,53.47383117675781,46.11989212036133,32.5,59.900001525878906,51.310001373291016
30.1660213470459,53.46489715576172,46.391029357910156,32.51750183105469,59.650001525878906,50.939998626708984
30.4300479888916,53.3486442565918,46.52659225463867,32.900001525878906,59.4900016784668,51.33000183105469
29.75963020324707,52.8568229675293,45.948177337646484,33.150001525878906,59.400001525878906,51.380001068115234
30.315250396728516,52.81211853027344,46.626014709472656,32.584999084472656,59.349998474121094,51.040000915527344
30.25554656982422,53.32181930541992,46.824851989746094,32.96500015258789,58.959999084472656,51.84000015258789
29.911170959472656,52.75846862792969,46.96040344238281,32.807498931884766,59.56999969482422,51.95000076293945
29.97086524963379,53.33970642089844,47.195396423339844,32.56999969482422,59.09000015258789,51.959999084472656
29.837703704833984,52.928367614746094,46.75254440307617,32.46500015258789,59.41999816894531,51.97999954223633
29.874433517456055,53.18768310546875,47.105018615722656,32.665000915527344,59.439998626708984,52.0
29.699947357177734,52.57962417602539,46.743507385253906,32.39500045776367,59.2400016784668,51.869998931884766
29.53693389892578,52.40971755981445,47.16828536987305,32.375,58.869998931884766,51.56999969482422
29.34178352355957,51.935791015625,46.57177734375,32.224998474121094,58.540000915527344,52.0
29.254535675048828,51.774837493896484,46.5808219909668,31.674999237060547,58.16999816894531,51.349998474121094
29.589736938476562,52.30242156982422,47.62017822265625,31.979999542236328,58.060001373291016,51.79999923706055
29.523157119750977,52.66219711303711,47.43941116333008,32.29499816894531,58.459999084472656,52.810001373291016
29.197141647338867,51.85269546508789,47.56595230102539,32.04750061035156,58.130001068115234,52.40999984741211
29.139741897583008,52.12252426147461,47.2405891418457,31.524999618530273,57.15999984741211,52.22999954223633
29.295862197875977,52.329402923583984,47.873233795166016,31.75749969482422,57.970001220703125,52.27000045776367
29.22698211669922,52.14051818847656,48.117252349853516,31.93000030517578,58.369998931884766,53.09000015258789
29.360151290893555,52.518280029296875,48.90354919433594,31.8075008392334,58.0,53.5
29.066267013549805,52.21247100830078,48.74086380004883,31.927499771118164,58.220001220703125,54.08000183105469
29.29815673828125,53.26482009887695,48.71375274658203,31.872499465942383,58.2400016784668,54.33000183105469
29.164993286132812,53.174869537353516,48.91257095336914,31.8700008392334,59.5099983215332,54.040000915527344
29.41295623779297,52.4283447265625,48.54202651977539,31.802499771118164,58.93000030517578,53.75
29.272903442382812,52.482303619384766,48.86738586425781,32.21500015258789,58.5,54.09000015258789
29.100709915161133,52.5092887878418,49.364471435546875,31.917499542236328,58.290000915527344,54.459999084472656
28.59101676940918,51.39397430419922,48.397422790527344,31.364999771118164,57.709999084472656,53.869998931884766
28.797649383544922,51.5738639831543,48.460689544677734,31.392499923706055,57.810001373291016,54.150001525878906
29.066267013549805,51.80772399902344,48.7047004699707,31.725000381469727,57.869998931884766,53.86000061035156
29.029537200927734,51.726776123046875,49.021034240722656,31.607500076293945,57.72999954223633,54.029998779296875
28.92851448059082,51.465938568115234,49.08429718017578,31.235000610351562,56.88999938964844,53.63999938964844
28.857349395751953,51.708797454833984,49.14755630493164,31.47249984741211,57.130001068115234,54.290000915527344
28.141019821166992,51.07917404174805,48.252811431884766,31.1200008392334,57.369998931884766,53.86000061035156
27.567041397094727,51.214088439941406,48.84931182861328,30.962499618530273,57.439998626708984,54.06999969482422
28.304025650024414,51.69979476928711,49.319278717041016,30.485000610351562,57.470001220703125,54.540000915527344
28.85045623779297,52.554264068603516,50.340553283691406,31.25749969482422,57.900001525878906,55.0
28.838979721069336,52.70716094970703,50.38573455810547,31.510000228881836,58.4900016784668,55.959999084472656
29.116783142089844,52.96799850463867,50.015193939208984,31.43000030517578,58.5099983215332,55.91999816894531
29.504793167114258,53.32777786254883,50.376708984375,31.934999465942383,59.130001068115234,56.060001373291016
29.75963020324707,52.93202590942383,50.33150863647461,32.27000045776367,59.310001373291016,55.900001525878906
30.322134017944336,53.42670822143555,50.801483154296875,32.74250030517578,59.5,55.72999954223633
30.01907730102539,53.579620361328125,50.792449951171875,33.212501525878906,59.310001373291016,56.380001068115234
28.74943733215332,53.381744384765625,51.235294342041016,30.497499465942383,59.279998779296875,56.43000030517578
28.735660552978516,52.93202590942383,51.1177978515625,31.549999237060547,59.470001220703125,56.97999954223633
28.584131240844727,53.51666259765625,51.77756118774414,31.329999923706055,58.79999923706055,59.119998931884766
28.186941146850586,52.80609893798828,51.49739456176758,30.772499084472656,59.33000183105469,57.209999084472656
28.32698631286621,53.165870666503906,51.64200210571289,30.844999313354492,58.880001068115234,57.38999938964844
28.23744773864746,53.5886116027832,51.97639846801758,30.787500381469727,59.150001525878906,57.380001068115234
28.09510040283203,53.8404541015625,52.47346878051758,30.579999923706055,59.5,57.29999923706055
27.849435806274414,54.110294342041016,52.355979919433594,30.649999618530273,59.95000076293945,58.439998626708984
27.192806243896484,53.75050735473633,52.59096145629883,30.375,60.08000183105469,58.619998931884766
26.320362091064453,54.16426086425781,53.19816970825195,29.354999542236328,59.689998626708984,58.25
26.49484634399414,57.600120544433594,53.47910690307617,28.237499237060547,63.41999816894531,59.150001525878906
26.55250358581543,57.384246826171875,51.865943908691406,28.99250030517578,63.90999984741211,59.130001068115234
26.64244842529297,57.73503112792969,51.83875274658203,28.645000457763672,63.650001525878906,57.33000183105469
27.611099243164062,57.555145263671875,50.99592590332031,29.13249969482422,64.47000122070312,57.290000915527344
26.174270629882812,56.9795036315918,51.06843566894531,29.452499389648438,63.689998626708984,55.790000915527344
26.5778751373291,58.10380172729492,51.09562301635742,28.13249969482422,63.099998474121094,55.689998626708984
26.5571231842041,57.86994171142578,51.52155685424805,29.010000228881836,64.5199966430664,56.52000045776367
26.743925094604492,58.44558334350586,51.748130798339844,28.579999923706055,64.25,56.95000076293945
27.02068519592285,58.70643615722656,52.328147888183594,29.010000228881836,64.68000030517578,57.0
26.868467330932617,59.1561393737793,52.40971374511719,29.107500076293945,65.11000061035156,57.959999084472656
26.524829864501953,58.77838897705078,52.19220733642578,29.024999618530273,65.52999877929688,57.58000183105469
25.98053550720215,57.4651985168457,50.57904052734375,28.520000457763672,65.05000305175781,57.0
24.391490936279297,56.17000198364258,47.887413024902344,27.607500076293945,63.529998779296875,54.720001220703125
23.78263282775879,54.676944732666016,45.621734619140625,23.717500686645508,60.27000045776367,48.04999923706055
23.92562484741211,54.36213302612305,46.30143737792969,27.77750015258789,62.119998931884766,52.959999084472656
25.297876358032227,56.79062271118164,48.90243911743164,26.772499084472656,61.5099983215332,52.9900016784668
26.042810440063477,57.82497787475586,50.70591735839844,28.0575008392334,63.47999954223633,54.7599983215332
26.128145217895508,58.058837890625,50.41591262817383,28.042499542236328,64.29000091552734,55.70000076293945
26.00591468811035,58.30167770385742,49.58213424682617,28.00749969482422,64.38999938964844,55.189998626708984
24.84353256225586,57.429222106933594,48.48554229736328,27.537500381469727,63.599998474121094,53.0
25.909042358398438,58.211734771728516,50.080589294433594,27.5575008392334,64.51000213623047,54.5
25.454700469970703,58.5625114440918,49.56401443481445,28.122499465942383,65.0,55.720001220703125
25.201007843017578,59.6418342590332,49.19243621826172,27.24250030517578,66.01000213623047,53.869998931884766
25.902128219604492,62.6099967956543,50.035274505615234,27.9375,66.72000122070312,55.310001373291016
25.403963088989258,61.431724548339844,49.56401443481445,28.440000534057617,70.0,55.900001525878906
25.962093353271484,62.14228439331055,50.180274963378906,27.5674991607666,68.2699966430664,54.34000015258789
26.340322494506836,60.63280487060547,51.2315559387207,27.947500228881836,67.76000213623047,55.189998626708984
26.59401512145996,60.41585922241211,51.014060974121094,29.145000457763672,67.0999984741211,56.540000915527344
26.817729949951172,60.6960563659668,51.575931549072266,28.982500076293945,66.77999877929688,56.43000030517578
26.84771728515625,60.985313415527344,51.893131256103516,29.0625,67.08999633789062,56.83000183105469
26.2734432220459,60.58759307861328,51.91126251220703,28.915000915527344,67.47000122070312,57.31999969482422
26.1650447845459,60.64183044433594,51.51250076293945,28.052499771118164,66.38999938964844,56.4900016784668
26.570955276489258,60.605674743652344,52.14689254760742,28.417499542236328,67.2699966430664,57.20000076293945
26.153520584106445,60.18084716796875,51.766258239746094,28.344999313354492,66.27999877929688,56.849998474121094
26.365690231323242,61.283599853515625,52.37345886230469,28.407499313354492,66.83000183105469,57.15999984741211
26.522523880004883,61.38302230834961,52.89909744262695,28.3125,67.31999969482422,57.380001068115234
26.455642700195312,62.549034118652344,52.554710388183594,29.110000610351562,68.37999725341797,58.91999816894531
25.932111740112305,61.40110397338867,50.54279708862305,28.462499618530273,68.66999816894531,58.0099983215332
25.152576446533203,60.96723175048828,50.49748229980469,28.207500457763672,67.8499984741211,55.849998474121094
25.43856430053711,61.80784606933594,51.51250076293945,27.542499542236328,68.19999694824219,56.400001525878906
25.27250862121582,61.247440338134766,52.09251022338867,27.267499923706055,68.3499984741211,56.9900016784668
25.457008361816406,61.825927734375,52.63628387451172,27.002500534057617,67.0199966430664,56.9900016784668
25.54926300048828,63.04617691040039,53.50630187988281,27.469999313354492,68.5199966430664,58.4900016784668
25.671497344970703,62.54001235961914,53.18910598754883,27.657499313354492,69.44000244140625,58.81999969482422
25.54926300048828,63.08232498168945,53.270668029785156,27.934999465942383,69.45999908447266,58.619998931884766
25.25405502319336,62.82020568847656,53.886932373046875,27.547500610351562,69.7300033569336,58.779998779296875
25.858308792114258,62.169403076171875,54.43975830078125,27.5,69.4000015258789,59.470001220703125
25.738378524780273,62.756927490234375,54.8657112121582,28.1825008392334,68.75,60.349998474121094
25.782197952270508,62.404415130615234,54.521324157714844,27.704999923706055,69.16000366210938,60.34000015258789
25.417804718017578,62.09708786010742,53.306922912597656,27.822500228881836,68.93000030517578,60.0
25.79834747314453,62.61229705810547,54.095367431640625,27.732500076293945,69.0,58.95000076293945
25.609230041503906,62.6032600402832,54.312870025634766,27.94499969482422,69.45999908447266,59.959999084472656
25.76836585998535,62.3953742980957,55.255409240722656,27.700000762939453,68.9800033569336,60.130001068115234
26.238849639892578,62.80213165283203,55.1738395690918,27.834999084472656,69.0,61.220001220703125
26.236543655395508,62.79307174682617,54.85663986206055,28.5,69.58000183105469,61.06999969482422
26.637842178344727,63.70600128173828,55.726661682128906,28.582500457763672,69.20999908447266,60.959999084472656
27.46349334716797,63.70600128173828,56.74169158935547,29.174999237060547,70.70999908447266,62.11000061035156
26.587100982666016,63.31733703613281,57.484832763671875,29.520000457763672,70.4800033569336,62.97999954223633
26.418745040893555,63.236000061035156,56.832313537597656,28.850000381469727,69.6500015258789,63.369998931884766
27.50731658935547,63.60658645629883,57.557334899902344,29.232500076293945,70.19999694824219,63.11000061035156
27.797910690307617,63.389644622802734,56.64200210571289,29.674999237060547,70.16999816894531,63.41999816894531
27.56036376953125,63.24502944946289,56.705440521240234,30.247499465942383,70.16999816894531,63.689998626708984
27.94782257080078,63.93199920654297,56.40636444091797,30.200000762939453,70.05000305175781,63.0099983215332
28.26839828491211,64.50142669677734,56.91387939453125,30.197500228881836,70.62999725341797,62.0
28.136940002441406,58.96965026855469,56.15261459350586,30.782499313354492,68.0999984741211,63.040000915527344
28.007230758666992,60.92204284667969,56.44261932373047,30.462499618530273,64.9000015258789,62.16999816894531
28.039655685424805,61.473411560058594,56.16167449951172,30.27750015258789,67.52999877929688,62.04999923706055
27.926164627075195,61.64514923095703,55.77070617675781,30.239999771118164,67.91999816894531,61.75
27.046016693115234,61.77168273925781,56.53445053100586,29.225000381469727,68.08999633789062,61.540000915527344
26.893150329589844,63.29021072387695,56.252593994140625,29.092500686645508,68.55999755859375,62.54999923706055
26.802820205688477,62.76597595214844,55.525230407714844,29.065000534057617,69.73999786376953,61.34000015258789
26.019947052001953,62.3953742980957,54.31599044799805,28.799999237060547,69.06999969482422,60.88999938964844
26.44612693786621,63.29021072387695,55.17063903808594,27.844999313354492,68.91999816894531,59.5
26.33263397216797,64.22122955322266,55.052433013916016,28.729999542236328,70.13999938964844,60.95000076293945
27.166460037231445,65.06185150146484,56.188941955566406,28.940000534057617,71.12000274658203,60.65999984741211
27.511568069458008,65.48665618896484,55.87982177734375,29.40999984741211,72.0,61.79999923706055
27.632015228271484,65.25166320800781,56.36170196533203,29.799999237060547,72.76000213623047,61.959999084472656
27.27300453186035,65.29685974121094,56.95268249511719,29.8174991607666,72.23999786376953,62.13999938964844
27.534730911254883,65.04376983642578,56.33442687988281,29.332500457763672,71.55999755859375,62.060001373291016
27.33785629272461,64.92625427246094,56.54353713989258,29.802499771118164,72.16000366210938,62.04999923706055
27.286903381347656,65.0979995727539,56.53445053100586,29.572500228881836,71.9800033569336,62.189998626708984
27.400392532348633,64.88107299804688,55.8161735534668,29.497499465942383,72.22000122070312,62.099998474121094
27.178037643432617,65.12510681152344,55.79799270629883,29.6875,72.0999984741211,61.08000183105469
26.93252182006836,64.98049926757812,55.6616096496582,29.334999084472656,72.2699966430664,61.630001068115234
26.6823787689209,64.24834442138672,54.14323806762695,29.137500762939453,72.12999725341797,61.369998931884766
27.569473266601562,65.17935180664062,56.14349365234375,28.822500228881836,71.30000305175781,59.86000061035156
27.395763397216797,63.6156120300293,56.27077102661133,29.7450008392334,71.7300033569336,61.75
27.384180068969727,63.04617691040039,56.51626205444336,29.3799991607666,69.77999877929688,61.689998626708984
26.779653549194336,62.648460388183594,55.625244140625,29.40999984741211,69.44000244140625,61.709999084472656
26.90704917907715,62.702693939208984,56.252593994140625,29.010000228881836,69.16000366210938,61.130001068115234
26.21451187133789,62.384464263916016,54.38871383666992,28.797500610351562,68.55000305175781,60.86000061035156
26.052379608154297,61.957096099853516,54.479644775390625,28.045000076293945,68.51000213623047,60.040000915527344
25.591459274291992,62.85727310180664,54.5341911315918,27.985000610351562,68.58999633789062,60.54999923706055
25.788330078125,63.21187973022461,54.87059783935547,27.767499923706055,69.5199966430664,60.31999969482422
25.241716384887695,62.33900451660156,54.115962982177734,28.0049991607666,69.80000305175781,60.65999984741211
24.558443069458008,61.44792556762695,53.29766845703125,27.227500915527344,68.26000213623047,59.20000076293945
24.859542846679688,61.857078552246094,54.1341438293457,26.81999969482422,67.76000213623047,58.88999938964844
24.836381912231445,62.62086868286133,54.54329299926758,26.850000381469727,68.3499984741211,59.939998626708984
25.156017303466797,62.93001174926758,54.861507415771484,26.8174991607666,69.29000091552734,60.2599983215332
25.021677017211914,62.79362106323242,54.84332275390625,27.25,69.23999786376953,60.369998931884766
24.741418838500977,62.90274429321289,54.72512435913086,26.897499084472656,68.86000061035156,60.02000045776367
25.186124801635742,63.321006774902344,55.57978439331055,26.739999771118164,69.51000213623047,60.459999084472656
24.857229232788086,63.01186752319336,55.29792785644531,27.145000457763672,69.55999755859375,61.220001220703125
24.38009262084961,62.23896408081055,54.57965087890625,26.752500534057617,69.0,60.650001525878906
24.400941848754883,61.038753509521484,52.97035217285156,25.65250015258789,67.66999816894531,58.77000045776367
23.789470672607422,60.365901947021484,53.324947357177734,26.4375,66.5,58.790000915527344
23.323915481567383,59.49299240112305,52.852169036865234,25.139999389648438,65.56999969482422,57.70000076293945
22.33953857421875,58.29278564453125,51.54290771484375,24.670000076293945,64.62999725341797,56.880001068115234
22.457672119140625,58.420074462890625,51.48836135864258,24.637500762939453,64.33000183105469,57.40999984741211
22.821304321289062,58.52919387817383,52.57029724121094,24.74250030517578,64.66000366210938,57.0
23.15252113342285,59.02018356323242,54.06140899658203,25.137500762939453,64.93000030517578,58.38999938964844
22.55726432800293,57.61992645263672,52.61576843261719,25.079999923706055,65.06999969482422,59.79999923706055
23.05060577392578,57.38351821899414,53.62498474121094,24.489999771118164,63.65999984741211,57.5099983215332
22.497039794921875,56.00144958496094,52.73396301269531,24.049999237060547,61.79999923706055,57.06999969482422
22.38818359375,55.58318328857422,53.23402786254883,24.602500915527344,62.29999923706055,58.66999816894531
22.41829490661621,54.883052825927734,51.75202560424805,23.774999618530273,60.380001068115234,57.56999969482422
22.304800033569336,55.301307678222656,53.67045211791992,24.264999389648438,60.400001525878906,57.84000015258789
23.490686416625977,56.410606384277344,53.797733306884766,24.657499313354492,61.560001373291016,57.54999923706055
23.032081604003906,56.75612258911133,52.47029495239258,25.3799991607666,61.93000030517578,59.36000061035156
23.159467697143555,57.42898178100586,53.28858947753906,24.982500076293945,62.5099983215332,57.91999816894531
21.637739181518555,58.920169830322266,52.397560119628906,24.010000228881836,63.88999938964844,58.869998931884766
21.792924880981445,58.86560821533203,53.906837463378906,23.447500228881836,64.95999908447266,58.290000915527344
22.54568099975586,60.71140670776367,55.252471923828125,23.697500228881836,65.05000305175781,59.779998779296875
22.334911346435547,60.78416061401367,55.82526779174805,24.11750030517578,66.58000183105469,60.65999984741211
21.883258819580078,58.483726501464844,55.369178771972656,23.854999542236328,66.08999633789062,60.65999984741211
22.316381454467773,58.9929084777832,54.30193328857422,23.75,64.6500015258789,60.880001068115234
22.49569320678711,58.420074462890625,53.17082595825195,23.96500015258789,64.69999694824219,59.40999984741211
21.894878387451172,57.119834899902344,49.704551696777344,24.1299991607666,63.9900016784668,58.099998474121094
22.12542152404785,56.4560661315918,49.385284423828125,23.282499313354492,62.220001220703125,53.09000015258789
22.12076759338379,56.59245681762695,49.64070510864258,23.572500228881836,61.4900016784668,53.189998626708984
21.953094482421875,55.43769454956055,50.29747009277344,23.979999542236328,62.720001220703125,55.279998779296875
21.820358276367188,55.02852249145508,50.09679412841797,23.447500228881836,60.189998626708984,53.88999938964844
21.887893676757812,56.17418670654297,50.9542350769043,23.547500610351562,61.0,55.560001373291016
22.505006790161133,57.665374755859375,51.4559326171875,23.7549991607666,62.470001220703125,56.790000915527344
22.84966468811035,59.14748764038086,52.56878662109375,24.167499542236328,63.93000030517578,56.70000076293945
22.416515350341797,58.9019889831543,51.95763397216797,24.709999084472656,65.16999816894531,57.56999969482422
22.36528205871582,60.01128387451172,52.605281829833984,24.0,64.77999877929688,56.91999816894531
22.56089973449707,60.693233489990234,53.699886322021484,24.077499389648438,66.45999908447266,58.630001068115234
22.0509033203125,64.35755920410156,53.32590103149414,24.100000381469727,70.04000091552734,58.45000076293945
22.37925148010254,66.23062133789062,53.00663757324219,23.4950008392334,70.88999938964844,57.209999084472656
22.532957077026367,67.33992767333984,53.59043502807617,24.012500762939453,72.98999786376953,58.459999084472656
22.567882537841797,68.06735229492188,53.21643829345703,24.299999237060547,74.30000305175781,59.0
22.516653060913086,66.82164764404297,53.09785461425781,24.21500015258789,75.0,58.25
23.4108943939209,64.7303695678711,54.76714324951172,24.412500381469727,70.94000244140625,58.77000045776367
23.462127685546875,64.81217956542969,54.32929229736328,25.127500534057617,71.19999694824219,59.83000183105469
23.636777877807617,64.78490447998047,53.85496520996094,25.145000457763672,71.19999694824219,59.119998931884766
23.988418579101562,64.51212310791016,53.544822692871094,25.592500686645508,71.66000366210938,59.13999938964844
23.722946166992188,64.56669616699219,52.90629577636719,25.59749984741211,70.66999816894531,58.439998626708984
